obs_index,CooksD,threshold
148245,6.833725610037559e-05,2.117825205296681e-05
148247,4.600070742319075e-05,2.117825205296681e-05
148299,5.6253536217210694e-05,2.117825205296681e-05
148330,0.00011424428188958557,2.117825205296681e-05
148351,7.403981181566558e-05,2.117825205296681e-05
148388,3.7373496125747346e-05,2.117825205296681e-05
148392,0.00016220389418648032,2.117825205296681e-05
148422,2.3660328872230186e-05,2.117825205296681e-05
148447,6.725194297851282e-05,2.117825205296681e-05
148451,4.395113849406965e-05,2.117825205296681e-05
148457,0.00029773023107739486,2.117825205296681e-05
148462,3.1022224888820235e-05,2.117825205296681e-05
148526,7.143111660190261e-05,2.117825205296681e-05
148527,4.523751240197813e-05,2.117825205296681e-05
148551,8.336159972851331e-05,2.117825205296681e-05
148561,2.2224306948637276e-05,2.117825205296681e-05
148595,0.0014010224486199051,2.117825205296681e-05
148645,7.338805678463665e-05,2.117825205296681e-05
148659,4.7024058791846495e-05,2.117825205296681e-05
148685,0.00010072271314354624,2.117825205296681e-05
148716,4.6210633232396375e-05,2.117825205296681e-05
148721,3.933839103069859e-05,2.117825205296681e-05
148736,8.118240477725446e-05,2.117825205296681e-05
148745,2.1568811244133902e-05,2.117825205296681e-05
148746,3.924734999615112e-05,2.117825205296681e-05
148750,9.666043931665331e-05,2.117825205296681e-05
148868,8.349863117797456e-05,2.117825205296681e-05
148872,8.126224638782659e-05,2.117825205296681e-05
148883,6.916026777651785e-05,2.117825205296681e-05
148893,2.7987977871410834e-05,2.117825205296681e-05
148896,4.1737955542176746e-05,2.117825205296681e-05
148922,8.229757061986753e-05,2.117825205296681e-05
148947,2.5095837230579528e-05,2.117825205296681e-05
148962,0.00025373031488207617,2.117825205296681e-05
148972,5.976776772434192e-05,2.117825205296681e-05
148989,5.5365283215988526e-05,2.117825205296681e-05
149003,2.2226065656939826e-05,2.117825205296681e-05
149006,4.4487995307055614e-05,2.117825205296681e-05
149008,4.280920011502461e-05,2.117825205296681e-05
149037,3.4972134437998165e-05,2.117825205296681e-05
149044,2.5810708285341136e-05,2.117825205296681e-05
149059,7.047682946641688e-05,2.117825205296681e-05
149061,6.910050583326522e-05,2.117825205296681e-05
149071,3.101917929147959e-05,2.117825205296681e-05
149083,2.2374904630793573e-05,2.117825205296681e-05
149085,3.814465775524002e-05,2.117825205296681e-05
149086,3.9557520633926664e-05,2.117825205296681e-05
149091,3.370015030132139e-05,2.117825205296681e-05
149139,5.133332703031917e-05,2.117825205296681e-05
149162,6.215458919900301e-05,2.117825205296681e-05
149166,0.00011897322998466464,2.117825205296681e-05
149170,8.984145158281461e-05,2.117825205296681e-05
149175,6.363401149779369e-05,2.117825205296681e-05
149176,6.732648601876999e-05,2.117825205296681e-05
149190,3.9646859599668674e-05,2.117825205296681e-05
149199,6.35382788889046e-05,2.117825205296681e-05
149228,0.00010966551838387853,2.117825205296681e-05
149258,5.139631955883937e-05,2.117825205296681e-05
149265,4.879076242907171e-05,2.117825205296681e-05
149271,8.787697825026276e-05,2.117825205296681e-05
149281,7.390467555932044e-05,2.117825205296681e-05
149312,6.705867196396271e-05,2.117825205296681e-05
149321,4.8251999927924576e-05,2.117825205296681e-05
149322,4.6338257521401104e-05,2.117825205296681e-05
149335,5.719277224190786e-05,2.117825205296681e-05
149340,4.619399394886977e-05,2.117825205296681e-05
149347,6.494153783227035e-05,2.117825205296681e-05
149415,5.266118232148726e-05,2.117825205296681e-05
149470,6.585073643989191e-05,2.117825205296681e-05
149511,6.32000786463539e-05,2.117825205296681e-05
149528,2.221347799686775e-05,2.117825205296681e-05
149531,5.889948834754532e-05,2.117825205296681e-05
149535,5.7294953419182813e-05,2.117825205296681e-05
149574,6.763717928692868e-05,2.117825205296681e-05
149594,6.364065824184477e-05,2.117825205296681e-05
149779,4.39154691589072e-05,2.117825205296681e-05
149796,7.943850164042943e-05,2.117825205296681e-05
149800,3.9444565606021095e-05,2.117825205296681e-05
149803,2.2466634909748435e-05,2.117825205296681e-05
149830,9.457922485883433e-05,2.117825205296681e-05
149831,5.015010033254398e-05,2.117825205296681e-05
149852,5.8782294706360804e-05,2.117825205296681e-05
149878,4.748152355686189e-05,2.117825205296681e-05
149882,3.463160130780944e-05,2.117825205296681e-05
149885,3.6135129662109444e-05,2.117825205296681e-05
149894,4.2749124809123174e-05,2.117825205296681e-05
149906,3.1837573960501055e-05,2.117825205296681e-05
149920,2.3953236165586486e-05,2.117825205296681e-05
149952,5.149044979798173e-05,2.117825205296681e-05
149975,3.228616595763508e-05,2.117825205296681e-05
149978,3.931742174056546e-05,2.117825205296681e-05
150010,5.9605448042668805e-05,2.117825205296681e-05
150022,0.00010164661352513287,2.117825205296681e-05
150027,6.425363438985308e-05,2.117825205296681e-05
150029,2.95585174672215e-05,2.117825205296681e-05
150032,2.435169125853707e-05,2.117825205296681e-05
150037,2.330928364451827e-05,2.117825205296681e-05
150038,0.00020882877660094066,2.117825205296681e-05
150039,2.434935064818113e-05,2.117825205296681e-05
150049,2.6699361983043647e-05,2.117825205296681e-05
150050,5.5875863553697276e-05,2.117825205296681e-05
150064,5.079300967738732e-05,2.117825205296681e-05
150066,5.879132035850474e-05,2.117825205296681e-05
150073,4.3067770372936896e-05,2.117825205296681e-05
150081,0.0001384670127197823,2.117825205296681e-05
150089,2.7367094177366562e-05,2.117825205296681e-05
150099,2.9733176243053658e-05,2.117825205296681e-05
150109,0.00010908651120791432,2.117825205296681e-05
150118,2.604725515209697e-05,2.117825205296681e-05
150142,4.287165955876031e-05,2.117825205296681e-05
150153,2.4104186404331476e-05,2.117825205296681e-05
150165,2.1187118929921205e-05,2.117825205296681e-05
150191,0.0001521548579929977,2.117825205296681e-05
150197,2.5812896581798465e-05,2.117825205296681e-05
150198,6.390781393270961e-05,2.117825205296681e-05
150199,6.409266214796154e-05,2.117825205296681e-05
150201,9.977793107874116e-05,2.117825205296681e-05
150203,9.904440352692194e-05,2.117825205296681e-05
150208,5.6777503758909704e-05,2.117825205296681e-05
150216,5.108816331381383e-05,2.117825205296681e-05
150219,0.00010322893071766874,2.117825205296681e-05
150229,7.340966900920188e-05,2.117825205296681e-05
150246,2.124885029282354e-05,2.117825205296681e-05
150250,3.543159719613193e-05,2.117825205296681e-05
150252,2.4045322725025154e-05,2.117825205296681e-05
150263,2.9500990663403957e-05,2.117825205296681e-05
150267,9.575860227476606e-05,2.117825205296681e-05
150273,4.6196799040110536e-05,2.117825205296681e-05
150279,3.88564795429927e-05,2.117825205296681e-05
150286,5.380087187355252e-05,2.117825205296681e-05
150291,0.0001277164962689542,2.117825205296681e-05
150310,2.2938450784582564e-05,2.117825205296681e-05
150313,4.093642582329631e-05,2.117825205296681e-05
150326,3.301723440358241e-05,2.117825205296681e-05
150330,2.91094929038386e-05,2.117825205296681e-05
150337,3.722312433095036e-05,2.117825205296681e-05
150366,3.503828218775876e-05,2.117825205296681e-05
150374,2.1917923047708533e-05,2.117825205296681e-05
150385,8.138190641392304e-05,2.117825205296681e-05
150386,6.34863130285849e-05,2.117825205296681e-05
150392,4.573226094029401e-05,2.117825205296681e-05
150402,7.025258287079806e-05,2.117825205296681e-05
150411,4.8358005678133446e-05,2.117825205296681e-05
150419,6.0408937650293436e-05,2.117825205296681e-05
150420,3.644841477548303e-05,2.117825205296681e-05
150424,7.20096392008033e-05,2.117825205296681e-05
150425,8.85519723208266e-05,2.117825205296681e-05
150431,6.549938179201554e-05,2.117825205296681e-05
150456,7.155205513378376e-05,2.117825205296681e-05
150465,2.7323111963614147e-05,2.117825205296681e-05
150469,5.339383814212124e-05,2.117825205296681e-05
150508,6.415670156013056e-05,2.117825205296681e-05
150528,6.295597484858465e-05,2.117825205296681e-05
150565,7.090684762229221e-05,2.117825205296681e-05
150583,0.00017445936102507365,2.117825205296681e-05
150590,0.0003094129086520474,2.117825205296681e-05
150592,2.2505267598359476e-05,2.117825205296681e-05
150593,5.165067689967953e-05,2.117825205296681e-05
150603,2.7453467254011737e-05,2.117825205296681e-05
150608,7.135047988738933e-05,2.117825205296681e-05
150620,4.5002343220252214e-05,2.117825205296681e-05
150621,4.451880479377928e-05,2.117825205296681e-05
150639,2.992729331547865e-05,2.117825205296681e-05
150693,3.5401468315284707e-05,2.117825205296681e-05
150703,6.62949128956697e-05,2.117825205296681e-05
150729,0.0005521292123073983,2.117825205296681e-05
150741,5.85564498511585e-05,2.117825205296681e-05
150750,3.356114036223926e-05,2.117825205296681e-05
150752,2.3577896835069436e-05,2.117825205296681e-05
150796,3.638511460372683e-05,2.117825205296681e-05
150819,6.555616612626037e-05,2.117825205296681e-05
150877,4.465789676529973e-05,2.117825205296681e-05
150906,4.1548466407790566e-05,2.117825205296681e-05
150916,6.419670975659927e-05,2.117825205296681e-05
150919,7.221558847550022e-05,2.117825205296681e-05
150935,0.00019313087324047718,2.117825205296681e-05
150955,8.93079421901135e-05,2.117825205296681e-05
150973,5.5334689438172834e-05,2.117825205296681e-05
150989,2.637145700091662e-05,2.117825205296681e-05
150997,8.460741295180068e-05,2.117825205296681e-05
151010,6.955754460491039e-05,2.117825205296681e-05
151039,0.00011024772966885068,2.117825205296681e-05
151051,5.1296199559367944e-05,2.117825205296681e-05
151097,2.835113918558019e-05,2.117825205296681e-05
151139,6.932370393395018e-05,2.117825205296681e-05
151155,5.5594353079894915e-05,2.117825205296681e-05
151181,5.245676722142658e-05,2.117825205296681e-05
151283,4.6009538064293674e-05,2.117825205296681e-05
151289,2.664074313756925e-05,2.117825205296681e-05
151294,0.0002290024777157255,2.117825205296681e-05
151314,4.711590522766678e-05,2.117825205296681e-05
151322,0.00010273813910621632,2.117825205296681e-05
151326,2.22147302351599e-05,2.117825205296681e-05
151331,0.00024762225273630055,2.117825205296681e-05
151333,0.00010047038971328511,2.117825205296681e-05
151341,3.950935097486061e-05,2.117825205296681e-05
151352,0.00016591984262884134,2.117825205296681e-05
151354,2.311805229279512e-05,2.117825205296681e-05
151379,0.00011161575053765208,2.117825205296681e-05
151408,5.440062831651791e-05,2.117825205296681e-05
151429,2.1571942239556524e-05,2.117825205296681e-05
151430,2.566345661500669e-05,2.117825205296681e-05
151431,2.1711989249309052e-05,2.117825205296681e-05
151432,0.00015178380378456615,2.117825205296681e-05
151437,4.5245546026896276e-05,2.117825205296681e-05
151458,2.2919735616150664e-05,2.117825205296681e-05
151467,8.492648274579864e-05,2.117825205296681e-05
151514,7.85795480990691e-05,2.117825205296681e-05
151529,2.236489296754844e-05,2.117825205296681e-05
151530,0.00020411906370411612,2.117825205296681e-05
151537,2.948418248019983e-05,2.117825205296681e-05
151540,2.7139804831507377e-05,2.117825205296681e-05
151577,5.075532328418778e-05,2.117825205296681e-05
151580,2.2323128778794272e-05,2.117825205296681e-05
151581,4.245445376696788e-05,2.117825205296681e-05
151588,0.0001431629299285498,2.117825205296681e-05
151594,4.2546135070895016e-05,2.117825205296681e-05
151613,3.4625687090090316e-05,2.117825205296681e-05
151631,3.879810891529259e-05,2.117825205296681e-05
151683,4.586760851309956e-05,2.117825205296681e-05
151684,3.8576973565395915e-05,2.117825205296681e-05
151699,0.00012824543231779945,2.117825205296681e-05
151711,0.00013487044598556682,2.117825205296681e-05
151736,2.715924824944616e-05,2.117825205296681e-05
151740,0.00017286615540098503,2.117825205296681e-05
151743,3.9587408759409505e-05,2.117825205296681e-05
151755,7.261968037637777e-05,2.117825205296681e-05
151779,2.9540158567582376e-05,2.117825205296681e-05
151785,2.206753318825758e-05,2.117825205296681e-05
151807,4.52758924549134e-05,2.117825205296681e-05
151817,4.919394844846294e-05,2.117825205296681e-05
151836,3.7013479347083205e-05,2.117825205296681e-05
151841,4.376460671878824e-05,2.117825205296681e-05
151879,3.655430375959016e-05,2.117825205296681e-05
151910,6.968927379341995e-05,2.117825205296681e-05
151918,0.00019318562550096866,2.117825205296681e-05
151932,6.550239456486275e-05,2.117825205296681e-05
151938,2.394338226511743e-05,2.117825205296681e-05
151953,3.181456470639089e-05,2.117825205296681e-05
151954,8.21311430231499e-05,2.117825205296681e-05
151970,8.840823662310965e-05,2.117825205296681e-05
151976,5.9794585118655876e-05,2.117825205296681e-05
152004,3.899548281987659e-05,2.117825205296681e-05
152010,0.0001144797229865303,2.117825205296681e-05
152021,2.479990756647137e-05,2.117825205296681e-05
152044,2.404634177902967e-05,2.117825205296681e-05
152046,4.3016179848306355e-05,2.117825205296681e-05
152047,3.9556513436678324e-05,2.117825205296681e-05
152054,0.00010021496380039256,2.117825205296681e-05
152063,8.232687397239654e-05,2.117825205296681e-05
152078,0.00010691249139164964,2.117825205296681e-05
152090,0.0001075577523050727,2.117825205296681e-05
152107,3.884029528334363e-05,2.117825205296681e-05
152118,0.00020173668810453523,2.117825205296681e-05
152142,2.6827372096986912e-05,2.117825205296681e-05
152163,3.151633981028875e-05,2.117825205296681e-05
152207,2.9465249271397638e-05,2.117825205296681e-05
152209,4.7828478335103884e-05,2.117825205296681e-05
152223,6.61187510703593e-05,2.117825205296681e-05
152226,4.512977446780762e-05,2.117825205296681e-05
152236,5.517828320684452e-05,2.117825205296681e-05
152240,5.448507646329611e-05,2.117825205296681e-05
152246,7.525093854727859e-05,2.117825205296681e-05
152277,5.2878988818148785e-05,2.117825205296681e-05
152319,3.068368097457922e-05,2.117825205296681e-05
152352,3.263306585324777e-05,2.117825205296681e-05
152375,0.00011612920133404714,2.117825205296681e-05
152379,2.6480913044828238e-05,2.117825205296681e-05
152380,3.349797643803486e-05,2.117825205296681e-05
152397,6.054912072597398e-05,2.117825205296681e-05
152524,6.271098564935177e-05,2.117825205296681e-05
152536,2.7994135778101612e-05,2.117825205296681e-05
152540,8.60855501931568e-05,2.117825205296681e-05
152547,4.921131252303781e-05,2.117825205296681e-05
152552,4.475623659828152e-05,2.117825205296681e-05
152568,3.191153135084793e-05,2.117825205296681e-05
152580,3.8824748553910026e-05,2.117825205296681e-05
152585,2.3881400247114352e-05,2.117825205296681e-05
152590,0.0001242856337756604,2.117825205296681e-05
152595,2.40999795313057e-05,2.117825205296681e-05
152597,5.768914829891883e-05,2.117825205296681e-05
152616,5.7168437551670106e-05,2.117825205296681e-05
152633,2.5278187535420187e-05,2.117825205296681e-05
152648,3.8522146292105506e-05,2.117825205296681e-05
152651,6.640353631883724e-05,2.117825205296681e-05
152710,0.00010115088401835223,2.117825205296681e-05
152723,7.055877359888518e-05,2.117825205296681e-05
152732,3.7775898036924626e-05,2.117825205296681e-05
152753,0.00011809336617082834,2.117825205296681e-05
152757,2.7316363096405225e-05,2.117825205296681e-05
152779,6.167616327057517e-05,2.117825205296681e-05
152803,5.424579994400728e-05,2.117825205296681e-05
152811,7.115286629548645e-05,2.117825205296681e-05
152814,4.257736565270353e-05,2.117825205296681e-05
152818,0.00013400832358379915,2.117825205296681e-05
152822,7.147278692797734e-05,2.117825205296681e-05
152830,0.00012284170348997377,2.117825205296681e-05
152850,4.327181312659112e-05,2.117825205296681e-05
152852,4.579353630287884e-05,2.117825205296681e-05
152862,4.451880479377928e-05,2.117825205296681e-05
152874,7.521814037858628e-05,2.117825205296681e-05
152877,6.312022212684997e-05,2.117825205296681e-05
152952,6.896183679654348e-05,2.117825205296681e-05
152974,0.00012442203122660378,2.117825205296681e-05
152977,6.244889536728325e-05,2.117825205296681e-05
152978,6.236125033738149e-05,2.117825205296681e-05
152986,3.435549052730192e-05,2.117825205296681e-05
152990,3.5831198265200254e-05,2.117825205296681e-05
153021,5.411942786044845e-05,2.117825205296681e-05
153124,0.00013263317179640601,2.117825205296681e-05
153185,4.649894769880457e-05,2.117825205296681e-05
153212,0.0001418047263995452,2.117825205296681e-05
153227,6.245559357081572e-05,2.117825205296681e-05
153251,9.553569983139252e-05,2.117825205296681e-05
153260,4.11233401929744e-05,2.117825205296681e-05
153279,7.376793143088784e-05,2.117825205296681e-05
153293,9.243883715469501e-05,2.117825205296681e-05
153305,7.284666812186172e-05,2.117825205296681e-05
153316,4.705590882898458e-05,2.117825205296681e-05
153321,0.00011814154314785692,2.117825205296681e-05
153322,6.47768322686419e-05,2.117825205296681e-05
153340,6.370491314377746e-05,2.117825205296681e-05
153368,2.2923491363578234e-05,2.117825205296681e-05
153382,3.9799726418220074e-05,2.117825205296681e-05
153389,0.00012476812008937408,2.117825205296681e-05
153398,5.3847146223907306e-05,2.117825205296681e-05
153399,3.7529455323215654e-05,2.117825205296681e-05
153410,0.00010083368737301616,2.117825205296681e-05
153417,0.00013689775274274154,2.117825205296681e-05
153489,3.5895781146325474e-05,2.117825205296681e-05
153495,0.00013946853786882905,2.117825205296681e-05
153531,8.103498613392309e-05,2.117825205296681e-05
153568,0.0001118192823545069,2.117825205296681e-05
153569,8.22009903709181e-05,2.117825205296681e-05
153577,7.864591762375258e-05,2.117825205296681e-05
153590,5.073095786711358e-05,2.117825205296681e-05
153591,6.637756152587756e-05,2.117825205296681e-05
153594,4.1828961636667235e-05,2.117825205296681e-05
153595,6.859918686548114e-05,2.117825205296681e-05
153601,3.670709861793379e-05,2.117825205296681e-05
153606,0.00014399384472528088,2.117825205296681e-05
153627,4.573619551581141e-05,2.117825205296681e-05
153694,8.627625100067321e-05,2.117825205296681e-05
153695,2.4237841367624085e-05,2.117825205296681e-05
153732,2.6113963670101557e-05,2.117825205296681e-05
153739,0.00012140430059793189,2.117825205296681e-05
153756,2.240177793335833e-05,2.117825205296681e-05
153782,0.00010316159629056514,2.117825205296681e-05
153817,9.273215487966772e-05,2.117825205296681e-05
153857,8.619567509164231e-05,2.117825205296681e-05
153858,4.804146408739844e-05,2.117825205296681e-05
153860,8.529327049114353e-05,2.117825205296681e-05
153866,7.079553858738281e-05,2.117825205296681e-05
153876,3.1574696244923605e-05,2.117825205296681e-05
153898,8.732851180573426e-05,2.117825205296681e-05
153904,7.871273285632372e-05,2.117825205296681e-05
153919,5.7600080396643143e-05,2.117825205296681e-05
153980,3.147850114225912e-05,2.117825205296681e-05
154051,3.257607522091212e-05,2.117825205296681e-05
154062,3.7563023688964404e-05,2.117825205296681e-05
154071,0.0009915680585589177,2.117825205296681e-05
154092,4.1692115243616414e-05,2.117825205296681e-05
154112,0.00011316201735791022,2.117825205296681e-05
154118,4.330533184830842e-05,2.117825205296681e-05
154126,3.314236013892933e-05,2.117825205296681e-05
154194,4.1126672912090475e-05,2.117825205296681e-05
154205,8.405565047184041e-05,2.117825205296681e-05
154223,6.671748049142199e-05,2.117825205296681e-05
154230,4.7511648982353764e-05,2.117825205296681e-05
154245,4.5899286054075604e-05,2.117825205296681e-05
154343,3.6093854829568664e-05,2.117825205296681e-05
154352,0.00016619559108299633,2.117825205296681e-05
154357,3.928269117860161e-05,2.117825205296681e-05
154359,0.00046603286191568803,2.117825205296681e-05
154369,4.17139557806901e-05,2.117825205296681e-05
154382,8.447852434500426e-05,2.117825205296681e-05
154399,9.730787377705744e-05,2.117825205296681e-05
154414,8.488762481738369e-05,2.117825205296681e-05
154425,5.7218506001894966e-05,2.117825205296681e-05
154426,7.035207411325182e-05,2.117825205296681e-05
154433,4.706905007451567e-05,2.117825205296681e-05
154502,5.820981551786033e-05,2.117825205296681e-05
154537,0.00018373540804302643,2.117825205296681e-05
154560,6.472738497386884e-05,2.117825205296681e-05
154599,7.972766929191677e-05,2.117825205296681e-05
154600,2.464386491953527e-05,2.117825205296681e-05
154608,8.217320363364128e-05,2.117825205296681e-05
154620,0.00011592856896948941,2.117825205296681e-05
154623,5.151703249405943e-05,2.117825205296681e-05
154627,7.325788426941258e-05,2.117825205296681e-05
154636,4.9034741465452775e-05,2.117825205296681e-05
154650,5.448507646329611e-05,2.117825205296681e-05
154654,6.611411811787762e-05,2.117825205296681e-05
154672,2.6365624487765796e-05,2.117825205296681e-05
154676,2.6465869887333035e-05,2.117825205296681e-05
154714,0.0001381885955296762,2.117825205296681e-05
154719,0.00011951928983099282,2.117825205296681e-05
154744,8.696387286286762e-05,2.117825205296681e-05
154752,6.613559034483033e-05,2.117825205296681e-05
154757,7.714649845890283e-05,2.117825205296681e-05
154760,3.715440218106711e-05,2.117825205296681e-05
154770,6.06954545427142e-05,2.117825205296681e-05
154798,8.553136399893846e-05,2.117825205296681e-05
154799,2.511344199369641e-05,2.117825205296681e-05
154801,8.158153521165434e-05,2.117825205296681e-05
154806,6.120084954759449e-05,2.117825205296681e-05
154809,5.56649494883688e-05,2.117825205296681e-05
154827,6.41044946779286e-05,2.117825205296681e-05
154846,0.0001422295237955208,2.117825205296681e-05
154852,6.0250599052171605e-05,2.117825205296681e-05
154867,7.011487850867595e-05,2.117825205296681e-05
154907,0.00013443907095908028,2.117825205296681e-05
154949,7.664297698625464e-05,2.117825205296681e-05
154955,4.0842155220445295e-05,2.117825205296681e-05
154988,7.81689737182741e-05,2.117825205296681e-05
154990,3.156181685532291e-05,2.117825205296681e-05
155011,6.841777707277792e-05,2.117825205296681e-05
155017,5.3990754845105885e-05,2.117825205296681e-05
155033,3.215422174975229e-05,2.117825205296681e-05
155053,4.0103573917687705e-05,2.117825205296681e-05
155084,2.264023732763518e-05,2.117825205296681e-05
155103,6.543836776237808e-05,2.117825205296681e-05
155138,2.2785148910237354e-05,2.117825205296681e-05
155152,7.602930547797533e-05,2.117825205296681e-05
155160,4.9234129737767685e-05,2.117825205296681e-05
155169,3.840572665258854e-05,2.117825205296681e-05
155186,2.6112826200265643e-05,2.117825205296681e-05
155187,3.0266064865967572e-05,2.117825205296681e-05
155197,4.9114415218517885e-05,2.117825205296681e-05
155198,4.8539837047520785e-05,2.117825205296681e-05
155201,5.7615587488770126e-05,2.117825205296681e-05
155202,7.94328205672191e-05,2.117825205296681e-05
155206,6.84449601745813e-05,2.117825205296681e-05
155209,4.438736481160632e-05,2.117825205296681e-05
155211,5.7023857565672465e-05,2.117825205296681e-05
155212,5.361220115099728e-05,2.117825205296681e-05
155218,3.355604122130569e-05,2.117825205296681e-05
155234,6.130397122322109e-05,2.117825205296681e-05
155246,0.00012666021360395338,2.117825205296681e-05
155250,2.5838083368762278e-05,2.117825205296681e-05
155256,5.949647627607403e-05,2.117825205296681e-05
155275,4.910839736188917e-05,2.117825205296681e-05
155284,2.6692510155053406e-05,2.117825205296681e-05
155307,3.810250134602975e-05,2.117825205296681e-05
155330,3.684110559289863e-05,2.117825205296681e-05
155331,4.101128688764168e-05,2.117825205296681e-05
155334,4.0197645576892374e-05,2.117825205296681e-05
155348,2.8560916954962228e-05,2.117825205296681e-05
155352,2.4384522145935056e-05,2.117825205296681e-05
155380,3.80353108647671e-05,2.117825205296681e-05
155386,3.738482572107277e-05,2.117825205296681e-05
155399,4.873686912948181e-05,2.117825205296681e-05
155432,0.00017408902979658853,2.117825205296681e-05
155509,6.290058594192578e-05,2.117825205296681e-05
155518,5.973232839669426e-05,2.117825205296681e-05
155520,5.184447385208902e-05,2.117825205296681e-05
155522,4.272920690131122e-05,2.117825205296681e-05
155531,0.00013108752563966678,2.117825205296681e-05
155536,7.874901698751399e-05,2.117825205296681e-05
155556,4.973982693241736e-05,2.117825205296681e-05
155558,4.1521558539150895e-05,2.117825205296681e-05
155585,0.0001036966380690405,2.117825205296681e-05
155596,6.907928913758389e-05,2.117825205296681e-05
155597,4.3610954017026244e-05,2.117825205296681e-05
155603,8.597959527500772e-05,2.117825205296681e-05
155613,4.3508123462825694e-05,2.117825205296681e-05
155615,4.4526315388371764e-05,2.117825205296681e-05
155626,5.405054629274535e-05,2.117825205296681e-05
155648,9.681627636240805e-05,2.117825205296681e-05
155652,0.00011999998906863397,2.117825205296681e-05
155661,2.43675707747782e-05,2.117825205296681e-05
155692,6.360521235436615e-05,2.117825205296681e-05
155739,0.00015145624157115735,2.117825205296681e-05
155745,8.099159538825513e-05,2.117825205296681e-05
155751,0.0001112955238222543,2.117825205296681e-05
155757,4.940050453308491e-05,2.117825205296681e-05
155782,6.814651653513153e-05,2.117825205296681e-05
155800,4.886352580951201e-05,2.117825205296681e-05
155810,8.207415498796506e-05,2.117825205296681e-05
155815,3.5095332296094045e-05,2.117825205296681e-05
155819,2.866957789383576e-05,2.117825205296681e-05
155829,2.4943968626016108e-05,2.117825205296681e-05
155846,0.0001201796340996647,2.117825205296681e-05
155848,7.124937614762197e-05,2.117825205296681e-05
155877,3.1937023412412054e-05,2.117825205296681e-05
155898,0.00011349261413582689,2.117825205296681e-05
155908,6.544530838615287e-05,2.117825205296681e-05
155911,5.191193556346861e-05,2.117825205296681e-05
155932,9.101010866751472e-05,2.117825205296681e-05
155936,7.506748946812015e-05,2.117825205296681e-05
155940,8.339030750520102e-05,2.117825205296681e-05
155962,5.8735272956844104e-05,2.117825205296681e-05
155971,0.0002588575377674802,2.117825205296681e-05
155991,0.00012280409206156742,2.117825205296681e-05
156021,0.0003500037592912808,2.117825205296681e-05
156036,9.95869618785411e-05,2.117825205296681e-05
156047,7.702142103822911e-05,2.117825205296681e-05
156065,4.9353069860019896e-05,2.117825205296681e-05
156066,2.401021808610565e-05,2.117825205296681e-05
156074,3.882027107337708e-05,2.117825205296681e-05
156126,3.9524392319347476e-05,2.117825205296681e-05
156139,0.0001153495808992921,2.117825205296681e-05
156148,0.00010727057601082309,2.117825205296681e-05
156151,6.947233239799635e-05,2.117825205296681e-05
156154,7.078998690784247e-05,2.117825205296681e-05
156165,4.391637015913532e-05,2.117825205296681e-05
156166,0.0003368136972979791,2.117825205296681e-05
156180,3.81301205640791e-05,2.117825205296681e-05
156197,4.657026673025026e-05,2.117825205296681e-05
156204,4.711911587705085e-05,2.117825205296681e-05
156215,8.02920353165033e-05,2.117825205296681e-05
156232,7.316010732374546e-05,2.117825205296681e-05
156234,0.00017403531547281623,2.117825205296681e-05
156243,5.908459383555964e-05,2.117825205296681e-05
156281,0.00011121280821973092,2.117825205296681e-05
156290,4.170104003972996e-05,2.117825205296681e-05
156315,6.026893702861561e-05,2.117825205296681e-05
156337,8.596060342585941e-05,2.117825205296681e-05
156341,3.8317786194182536e-05,2.117825205296681e-05
156360,9.28094543419797e-05,2.117825205296681e-05
156368,7.1316955585455e-05,2.117825205296681e-05
156373,7.468116363839587e-05,2.117825205296681e-05
156403,6.22866804658223e-05,2.117825205296681e-05
156409,9.537363954415073e-05,2.117825205296681e-05
156424,4.350513916862178e-05,2.117825205296681e-05
156464,3.6308893865432734e-05,2.117825205296681e-05
156466,6.75729141117446e-05,2.117825205296681e-05
156478,0.0001006501704804099,2.117825205296681e-05
156509,2.762517222900522e-05,2.117825205296681e-05
156542,3.7174482870193585e-05,2.117825205296681e-05
156550,9.737872686270123e-05,2.117825205296681e-05
156552,3.3404674999707944e-05,2.117825205296681e-05
156578,3.886598078222725e-05,2.117825205296681e-05
156591,0.0001160933250015842,2.117825205296681e-05
156649,4.4943211250487616e-05,2.117825205296681e-05
156668,9.566448166686302e-05,2.117825205296681e-05
156700,7.938853747711255e-05,2.117825205296681e-05
156713,4.177528012874544e-05,2.117825205296681e-05
156738,3.7346536243685935e-05,2.117825205296681e-05
156754,0.00013915310826207044,2.117825205296681e-05
156760,0.00014949675888214584,2.117825205296681e-05
156763,0.00011573609153892957,2.117825205296681e-05
156824,0.00010708385635557061,2.117825205296681e-05
156834,7.27473197721331e-05,2.117825205296681e-05
156864,4.4329224095549695e-05,2.117825205296681e-05
156868,5.803759811348415e-05,2.117825205296681e-05
156930,4.6027353930890975e-05,2.117825205296681e-05
156985,4.3444137033652925e-05,2.117825205296681e-05
156988,5.970367213327985e-05,2.117825205296681e-05
156995,7.985089763347335e-05,2.117825205296681e-05
157013,4.184661420566256e-05,2.117825205296681e-05
157021,3.3705785846913045e-05,2.117825205296681e-05
157026,0.00011569387706027825,2.117825205296681e-05
157039,6.393625968086751e-05,2.117825205296681e-05
157055,8.99713693715522e-05,2.117825205296681e-05
157075,2.360820047885745e-05,2.117825205296681e-05
157109,2.930391566206232e-05,2.117825205296681e-05
